timestamp,bus,can_id,payload
1776477714.624817,vcan0,607,01000000
1776477714.672636,vcan0,600,00000000
1776477714.672741,vcan0,601,00000000
1776477714.672809,vcan0,602,7F000000
1776477714.784748,vcan0,600,00000000
1776477714.784911,vcan0,601,00000000
1776477714.785020,vcan0,602,7F000000
1776477714.832605,vcan0,603,00
1776477714.832691,vcan0,604,00
1776477714.832758,vcan0,607,01000000
1776477714.896644,vcan0,600,00000000
1776477714.896751,vcan0,601,00000000
1776477714.896825,vcan0,602,7F000000
1776477714.928636,vcan0,606,01
1776477715.008656,vcan0,600,00000000
1776477715.008768,vcan0,601,00000000
1776477715.008890,vcan0,602,7F000000
1776477715.040812,vcan0,603,00
1776477715.040997,vcan0,604,00
1776477715.041113,vcan0,607,01000000
1776477715.120620,vcan0,600,00000000
1776477715.120720,vcan0,601,00000000
1776477715.120794,vcan0,602,7F000000
1776477715.232649,vcan0,600,33000000
1776477715.232758,vcan0,601,00000000
1776477715.232867,vcan0,602,7F000000
1776477715.248671,vcan0,603,00
1776477715.248791,vcan0,604,00
1776477715.248900,vcan0,607,01000000
1776477715.344732,vcan0,600,E5000000
1776477715.344887,vcan0,601,00000000
1776477715.344980,vcan0,602,7F000000
1776477715.441850,vcan0,606,01
1776477715.457642,vcan0,600,FF000000
1776477715.457741,vcan0,601,00000000
1776477715.457814,vcan0,602,7F000000
1776477715.457883,vcan0,603,00
1776477715.457945,vcan0,604,00
1776477715.458018,vcan0,607,01000000
1776477715.568761,vcan0,600,FF000000
1776477715.568940,vcan0,601,00000000
1776477715.569059,vcan0,602,7F000000
1776477715.664662,vcan0,603,00
1776477715.664782,vcan0,604,00
1776477715.664894,vcan0,607,01000000
1776477715.680705,vcan0,600,FF000000
1776477715.680871,vcan0,601,00000000
1776477715.680969,vcan0,602,7F000000
1776477715.792784,vcan0,600,FF000000
1776477715.792959,vcan0,601,00000000
1776477715.793067,vcan0,602,7F000000
1776477715.872736,vcan0,603,00
1776477715.872881,vcan0,604,00
1776477715.872962,vcan0,607,01000000
1776477715.904631,vcan0,600,FF000000
1776477715.904725,vcan0,601,00000000
1776477715.904795,vcan0,602,7F000000
1776477715.952698,vcan0,606,01
1776477716.016688,vcan0,600,FF000000
1776477716.016802,vcan0,601,00000000
1776477716.016906,vcan0,602,7F000000
1776477716.080672,vcan0,603,00
1776477716.080808,vcan0,604,00
1776477716.080912,vcan0,607,01000000
1776477716.128810,vcan0,600,FF000000
1776477716.128976,vcan0,601,00000000
1776477716.129087,vcan0,602,7F000000
1776477716.240849,vcan0,600,FF000000
1776477716.240976,vcan0,601,00000000
1776477716.241051,vcan0,602,7F000000
1776477716.288920,vcan0,603,00
1776477716.289083,vcan0,604,00
1776477716.289193,vcan0,607,01000000
1776477716.352655,vcan0,600,FF000000
1776477716.352759,vcan0,601,00000000
1776477716.352847,vcan0,602,8C000000
1776477716.465654,vcan0,600,FF000000
1776477716.465758,vcan0,601,00000000
1776477716.465827,vcan0,602,7F000000
1776477716.465912,vcan0,606,01
1776477716.497677,vcan0,603,00
1776477716.497777,vcan0,604,00
1776477716.497856,vcan0,607,01000000
1776477716.576618,vcan0,600,FF000000
1776477716.576716,vcan0,601,00000000
1776477716.576788,vcan0,602,7F000000
1776477716.688690,vcan0,600,FF000000
1776477716.688801,vcan0,601,00000000
1776477716.688911,vcan0,602,7F000000
1776477716.704770,vcan0,603,00
1776477716.704904,vcan0,604,00
1776477716.704984,vcan0,607,01000000
1776477716.800632,vcan0,600,FF000000
1776477716.800738,vcan0,601,00000000
1776477716.800814,vcan0,602,7F000000
1776477716.912678,vcan0,600,FF000000
1776477716.912781,vcan0,601,00000000
1776477716.912882,vcan0,602,7F000000
